,preco,quartos,suites,vagas,m2,bairro,zona_centro,zona_leste,zona_norte,zona_oeste,zona_sul
14595,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14596,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14597,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14598,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14599,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14600,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14601,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14602,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14603,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14604,1950000,4,0,4,350,Butantã,0,0,0,1,0
14605,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14606,920000,3,2,2,161,Lapa,0,0,0,1,0
14607,415000,2,2,2,90,Pirituba,0,0,0,1,0
14608,490000,3,3,3,125,Butantã,0,0,0,1,0
14609,490000,3,1,2,130,Parque São Domingos,0,0,0,1,0
14610,12500000,3,2,4,700,Jardim Europa,0,0,0,1,0
14611,710000,3,1,3,142,Pirituba,0,0,0,1,0
14612,545000,3,1,2,96,Butantã,0,0,0,1,0
14613,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14614,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14615,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14616,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14617,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14618,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14619,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14620,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14621,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14622,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14623,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14624,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14625,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14626,1950000,4,0,4,350,Butantã,0,0,0,1,0
14627,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14628,920000,3,2,2,161,Lapa,0,0,0,1,0
14629,415000,2,2,2,90,Pirituba,0,0,0,1,0
14630,2400000,4,3,6,293,Jardim Paulista,0,0,0,1,0
14631,20500000,4,4,10,950,Jardim Europa,0,0,0,1,0
14632,19900000,4,4,11,1280,Jardim América,0,0,0,1,0
14633,710000,3,1,3,142,Pirituba,0,0,0,1,0
14634,545000,3,1,2,96,Butantã,0,0,0,1,0
14635,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14636,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14637,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14638,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14639,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14640,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14641,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14642,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14643,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14644,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14645,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14646,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14647,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14648,1950000,4,0,4,350,Butantã,0,0,0,1,0
14649,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14650,920000,3,2,2,161,Lapa,0,0,0,1,0
14651,415000,2,2,2,90,Pirituba,0,0,0,1,0
14652,32000000,5,5,10,915,Jardim América,0,0,0,1,0
14653,3200000,3,3,2,674,Vila Morumbi,0,0,0,1,0
14654,4300000,4,2,4,730,Butantã,0,0,0,1,0
14655,710000,3,1,3,142,Pirituba,0,0,0,1,0
14656,545000,3,1,2,96,Butantã,0,0,0,1,0
14657,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14658,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14659,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14660,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14661,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14662,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14663,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14664,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14665,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14666,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14667,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14668,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14669,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14670,1950000,4,0,4,350,Butantã,0,0,0,1,0
14671,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14672,920000,3,2,2,161,Lapa,0,0,0,1,0
14673,415000,2,2,2,90,Pirituba,0,0,0,1,0
14674,2400000,4,3,6,293,Jardim Paulista,0,0,0,1,0
14675,650000,3,3,2,272,Vila Madalena,0,0,0,1,0
14676,800000,4,2,6,250,Parque São Domingos,0,0,0,1,0
14677,710000,3,1,3,142,Pirituba,0,0,0,1,0
14678,545000,3,1,2,96,Butantã,0,0,0,1,0
14679,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14680,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14681,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14682,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14683,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14684,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14685,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14686,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14687,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14688,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14689,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14690,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14691,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14692,1950000,4,0,4,350,Butantã,0,0,0,1,0
14693,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14694,920000,3,2,2,161,Lapa,0,0,0,1,0
14695,415000,2,2,2,90,Pirituba,0,0,0,1,0
14696,12500000,3,2,4,700,Jardim Europa,0,0,0,1,0
14697,970000,3,1,2,140,Parque da Lapa,0,0,0,1,0
14698,1990000,4,4,8,630,Cidade Jardim,0,0,0,1,0
14699,710000,3,1,3,142,Pirituba,0,0,0,1,0
14700,545000,3,1,2,96,Butantã,0,0,0,1,0
14701,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14702,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14703,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14704,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14705,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14706,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14707,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14708,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14709,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14710,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14711,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14712,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14713,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14714,1950000,4,0,4,350,Butantã,0,0,0,1,0
14715,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14716,920000,3,2,2,161,Lapa,0,0,0,1,0
14717,415000,2,2,2,90,Pirituba,0,0,0,1,0
14718,9500000,4,4,10,940,Cidade Jardim,0,0,0,1,0
14719,650000,3,3,2,272,Vila Madalena,0,0,0,1,0
14720,370000,2,0,1,100,Butantã,0,0,0,1,0
14721,710000,3,1,3,142,Pirituba,0,0,0,1,0
14722,545000,3,1,2,96,Butantã,0,0,0,1,0
14723,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14724,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14725,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14726,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14727,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14728,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14729,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14730,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14731,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14732,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14733,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14734,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14735,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14736,1950000,4,0,4,350,Butantã,0,0,0,1,0
14737,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14738,920000,3,2,2,161,Lapa,0,0,0,1,0
14739,415000,2,2,2,90,Pirituba,0,0,0,1,0
14740,490000,3,1,2,130,Parque São Domingos,0,0,0,1,0
14741,289000,2,0,2,63,Butantã,0,0,0,1,0
14742,4300000,4,2,4,730,Butantã,0,0,0,1,0
14743,710000,3,1,3,142,Pirituba,0,0,0,1,0
14744,545000,3,1,2,96,Butantã,0,0,0,1,0
14745,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14746,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14747,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14748,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14749,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14750,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14751,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14752,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14753,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14754,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14755,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14756,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14757,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14758,1950000,4,0,4,350,Butantã,0,0,0,1,0
14759,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14760,920000,3,2,2,161,Lapa,0,0,0,1,0
14761,415000,2,2,2,90,Pirituba,0,0,0,1,0
14762,3200000,3,3,2,674,Vila Morumbi,0,0,0,1,0
14763,19900000,4,4,11,1280,Jardim América,0,0,0,1,0
14764,20500000,4,4,10,950,Jardim Europa,0,0,0,1,0
14765,710000,3,1,3,142,Pirituba,0,0,0,1,0
14766,545000,3,1,2,96,Butantã,0,0,0,1,0
14767,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14768,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14769,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14770,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14771,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14772,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14773,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14774,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14775,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14776,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14777,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14778,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14779,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14780,1950000,4,0,4,350,Butantã,0,0,0,1,0
14781,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14782,920000,3,2,2,161,Lapa,0,0,0,1,0
14783,415000,2,2,2,90,Pirituba,0,0,0,1,0
14784,4300000,4,2,4,730,Butantã,0,0,0,1,0
14785,3500000,4,1,5,301,Pacaembu,0,0,0,1,0
14786,4900000,4,2,4,450,Alto de Pinheiros,0,0,0,1,0
14787,710000,3,1,3,142,Pirituba,0,0,0,1,0
14788,545000,3,1,2,96,Butantã,0,0,0,1,0
14789,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14790,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14791,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14792,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14793,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14794,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14795,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14796,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14797,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14798,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14799,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14800,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14801,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14802,1950000,4,0,4,350,Butantã,0,0,0,1,0
14803,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14804,920000,3,2,2,161,Lapa,0,0,0,1,0
14805,415000,2,2,2,90,Pirituba,0,0,0,1,0
14806,12500000,3,2,4,700,Jardim Europa,0,0,0,1,0
14807,4300000,4,2,4,730,Butantã,0,0,0,1,0
14808,3200000,4,4,3,420,Pacaembu,0,0,0,1,0
14809,710000,3,1,3,142,Pirituba,0,0,0,1,0
14810,545000,3,1,2,96,Butantã,0,0,0,1,0
14811,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14812,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14813,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14814,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14815,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14816,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14817,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14818,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14819,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14820,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14821,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14822,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14823,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14824,1950000,4,0,4,350,Butantã,0,0,0,1,0
14825,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14826,920000,3,2,2,161,Lapa,0,0,0,1,0
14827,415000,2,2,2,90,Pirituba,0,0,0,1,0
14828,3500000,4,1,5,301,Pacaembu,0,0,0,1,0
14829,16000000,4,0,6,938,Jardim América,0,0,0,1,0
14830,1990000,4,4,8,630,Cidade Jardim,0,0,0,1,0
14831,710000,3,1,3,142,Pirituba,0,0,0,1,0
14832,545000,3,1,2,96,Butantã,0,0,0,1,0
14833,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14834,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14835,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14836,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14837,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14838,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14839,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14840,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14841,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14842,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14843,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14844,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14845,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14846,1950000,4,0,4,350,Butantã,0,0,0,1,0
14847,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14848,920000,3,2,2,161,Lapa,0,0,0,1,0
14849,415000,2,2,2,90,Pirituba,0,0,0,1,0
14850,498000,3,2,2,125,Jardim Ester,0,0,0,1,0
14851,2200000,4,2,4,330,Alto de Pinheiros,0,0,0,1,0
14852,970000,3,1,2,140,Parque da Lapa,0,0,0,1,0
14853,710000,3,1,3,142,Pirituba,0,0,0,1,0
14854,545000,3,1,2,96,Butantã,0,0,0,1,0
14855,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14856,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14857,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14858,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14859,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14860,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14861,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14862,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14863,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14864,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14865,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14866,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14867,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14868,1950000,4,0,4,350,Butantã,0,0,0,1,0
14869,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14870,920000,3,2,2,161,Lapa,0,0,0,1,0
14871,415000,2,2,2,90,Pirituba,0,0,0,1,0
14872,970000,3,1,2,140,Parque da Lapa,0,0,0,1,0
14873,1990000,4,4,8,630,Cidade Jardim,0,0,0,1,0
14874,560000,3,1,1,120,Pirituba,0,0,0,1,0
14875,710000,3,1,3,142,Pirituba,0,0,0,1,0
14876,545000,3,1,2,96,Butantã,0,0,0,1,0
14877,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14878,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14879,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14880,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14881,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14882,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14883,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14884,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14885,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14886,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14887,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14888,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14889,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14890,1950000,4,0,4,350,Butantã,0,0,0,1,0
14891,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14892,920000,3,2,2,161,Lapa,0,0,0,1,0
14893,415000,2,2,2,90,Pirituba,0,0,0,1,0
14894,370000,2,0,1,100,Butantã,0,0,0,1,0
14895,4300000,4,2,4,730,Butantã,0,0,0,1,0
14896,9500000,4,4,10,940,Cidade Jardim,0,0,0,1,0
14897,710000,3,1,3,142,Pirituba,0,0,0,1,0
14898,545000,3,1,2,96,Butantã,0,0,0,1,0
14899,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14900,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14901,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14902,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14903,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14904,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14905,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14906,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14907,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14908,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14909,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14910,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14911,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14912,1950000,4,0,4,350,Butantã,0,0,0,1,0
14913,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14914,920000,3,2,2,161,Lapa,0,0,0,1,0
14915,415000,2,2,2,90,Pirituba,0,0,0,1,0
14916,12500000,3,2,4,700,Jardim Europa,0,0,0,1,0
14917,650000,3,3,2,272,Vila Madalena,0,0,0,1,0
14918,12000000,4,4,6,900,Jardim América,0,0,0,1,0
14919,710000,3,1,3,142,Pirituba,0,0,0,1,0
14920,545000,3,1,2,96,Butantã,0,0,0,1,0
14921,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14922,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14923,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14924,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14925,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14926,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14927,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14928,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14929,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14930,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14931,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14932,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14933,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14934,1950000,4,0,4,350,Butantã,0,0,0,1,0
14935,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14936,920000,3,2,2,161,Lapa,0,0,0,1,0
14937,415000,2,2,2,90,Pirituba,0,0,0,1,0
14938,20500000,4,4,10,950,Jardim Europa,0,0,0,1,0
14939,2200000,4,2,4,330,Alto de Pinheiros,0,0,0,1,0
14940,19900000,4,4,11,1280,Jardim América,0,0,0,1,0
14941,710000,3,1,3,142,Pirituba,0,0,0,1,0
14942,545000,3,1,2,96,Butantã,0,0,0,1,0
14943,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14944,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14945,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14946,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14947,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14948,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14949,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14950,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14951,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14952,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14953,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14954,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14955,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14956,1950000,4,0,4,350,Butantã,0,0,0,1,0
14957,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14958,920000,3,2,2,161,Lapa,0,0,0,1,0
14959,415000,2,2,2,90,Pirituba,0,0,0,1,0
14960,3500000,4,1,5,301,Pacaembu,0,0,0,1,0
14961,289000,2,0,2,63,Butantã,0,0,0,1,0
14962,9500000,4,4,10,940,Cidade Jardim,0,0,0,1,0
14963,710000,3,1,3,142,Pirituba,0,0,0,1,0
14964,545000,3,1,2,96,Butantã,0,0,0,1,0
14965,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14966,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14967,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14968,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14969,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14970,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14971,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14972,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14973,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14974,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14975,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14976,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14977,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
14978,1950000,4,0,4,350,Butantã,0,0,0,1,0
14979,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
14980,920000,3,2,2,161,Lapa,0,0,0,1,0
14981,415000,2,2,2,90,Pirituba,0,0,0,1,0
14982,490000,3,3,3,125,Butantã,0,0,0,1,0
14983,1480000,3,1,4,300,Perdizes,0,0,0,1,0
14984,32000000,5,5,10,915,Jardim América,0,0,0,1,0
14985,710000,3,1,3,142,Pirituba,0,0,0,1,0
14986,545000,3,1,2,96,Butantã,0,0,0,1,0
14987,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
14988,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
14989,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
14990,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
14991,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
14992,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
14993,480000,4,1,2,180,Jaguaré,0,0,0,1,0
14994,850000,3,0,8,230,Parque Continental,0,0,0,1,0
14995,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
14996,3500000,4,1,4,420,Perdizes,0,0,0,1,0
14997,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
14998,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
14999,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
15000,1950000,4,0,4,350,Butantã,0,0,0,1,0
15001,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
15002,920000,3,2,2,161,Lapa,0,0,0,1,0
15003,415000,2,2,2,90,Pirituba,0,0,0,1,0
15004,9500000,4,4,10,940,Cidade Jardim,0,0,0,1,0
15005,2200000,4,2,4,330,Alto de Pinheiros,0,0,0,1,0
15006,560000,3,1,1,120,Pirituba,0,0,0,1,0
15007,710000,3,1,3,142,Pirituba,0,0,0,1,0
15008,545000,3,1,2,96,Butantã,0,0,0,1,0
15009,1280000,2,0,2,132,Sumarezinho,0,0,0,1,0
15010,550000,6,4,2,200,Jardim Ester,0,0,0,1,0
15011,1380000,3,1,4,134,Jardim Vera Cruz,0,0,0,1,0
15012,420000,3,1,3,128,Vila Moraes,0,0,0,1,0
15013,650000,2,0,2,120,Vila dos Remédios,0,0,0,1,0
15014,1300000,3,1,2,150,Vila Madalena,0,0,0,1,0
15015,480000,4,1,2,180,Jaguaré,0,0,0,1,0
15016,850000,3,0,8,230,Parque Continental,0,0,0,1,0
15017,2700000,4,4,6,360,Jardim Guedala,0,0,0,1,0
15018,3500000,4,1,4,420,Perdizes,0,0,0,1,0
15019,550000,4,1,2,200,Jardim Maristela,0,0,0,1,0
15020,2750000,4,3,3,240,Jardim Paulistano,0,0,0,1,0
15021,749000,3,1,2,180,Vila Arapuã,0,0,0,1,0
15022,1950000,4,0,4,350,Butantã,0,0,0,1,0
15023,590000,3,0,5,240,Chácara Inglesa,0,0,0,1,0
15024,920000,3,2,2,161,Lapa,0,0,0,1,0
15025,415000,2,2,2,90,Pirituba,0,0,0,1,0
15026,3500000,4,1,5,301,Pacaembu,0,0,0,1,0
15027,20500000,4,4,10,950,Jardim Europa,0,0,0,1,0
